Open,High,Low,Close,Volume
1208840,1208860,1208800,1208860,1007
1208800,1209300,1208800,1209000,18747
1209200,1209300,1209200,1209299,1605
1209248,1209600,1209248,1209410,6447
1209500,1209500,1209500,1209500,100
1209500,1209500,1209500,1209500,100
1209500,1209500,1209500,1209500,200
1209450,1209450,1209450,1209450,100
1209300,1209499,1209300,1209348,320
1209325,1209399,1209325,1209333,48
1209400,1209400,1209300,1209400,377
1209300,1209300,1209300,1209300,300
1209200,1209299,1209001,1209001,2995
1209200,1209200,1209001,1209200,1822
1209300,1209300,1209000,1209200,7478
1209300,1209300,1209300,1209300,1700
1209400,1209400,1209200,1209200,8100
1209200,1209299,1209200,1209299,215
1209300,1209300,1209297,1209297,150
1209200,1209300,1209200,1209300,415
1209300,1209300,1209300,1209300,200
1209271,1209271,1209250,1209250,1100
1209210,1209300,1209200,1209200,4846
1209100,1209100,1208900,1208950,2397
1208972,1208972,1208972,1208972,500
1209000,1209100,1209000,1209100,2014
1209000,1209000,1209000,1209000,100
1208900,1208900,1208800,1208825,2166
1208900,1209100,1208800,1208900,10095
1208700,1208900,1208700,1208900,268
1208900,1209000,1208900,1209000,1000
1208921,1208921,1208852,1208852,1554
1208800,1208900,1208800,1208900,1361
1209000,1209001,1209000,1209001,200
1209100,1209100,1209090,1209100,309
1209100,1209100,1209090,1209090,150
1209000,1209099,1209000,1209099,2008
1209099,1209100,1209090,1209100,240
1209000,1209100,1209000,1209100,202
1209100,1209100,1209100,1209100,500
1209100,1209100,1209100,1209100,302
1209100,1209100,1209090,1209090,200
1209052,1209052,1209052,1209052,8
1209100,1209100,1209090,1209100,473
1209100,1209199,1209100,1209151,2001
1209100,1209199,1209100,1209199,1900
1209199,1209199,1209101,1209140,921
1209101,1209200,1209101,1209200,303
1209200,1209200,1209200,1209200,502
1209250,1209250,1209250,1209250,200
1209300,1209300,1209200,1209300,1351
1209240,1209240,1209000,1209000,1593
1209100,1209125,1209100,1209125,270
1209101,1209200,1209101,1209200,450
1209220,1209220,1209210,1209210,2133
1209250,1209250,1209250,1209250,400
1209299,1209300,1209125,1209125,863
1209176,1209176,1209176,1209176,103
1209100,1209100,1209100,1209100,700
1209001,1209001,1209001,1209001,600
1209100,1209100,1209099,1209099,50
1209048,1209099,1209048,1209099,257
1209000,1209000,1209000,1209000,100
1209100,1209100,1209040,1209040,419
1209080,1209080,1209001,1209001,2030
1209035,1209035,1209001,1209001,60
1209065,1209065,1209001,1209001,527
1209001,1209001,1209001,1209001,50
1209099,1209099,1209099,1209099,50
1209000,1209000,1209000,1209000,1616
1209010,1209099,1209010,1209099,27
1209050,1209100,1209050,1209100,5600
1209200,1209299,1209200,1209299,1002
1209300,1209300,1209300,1209300,139
1209252,1209300,1209252,1209300,1651
1209300,1209400,1209300,1209400,2861
1209310,1209352,1209310,1209352,120
1209400,1209400,1209400,1209400,100
1209400,1209400,1209300,1209300,600
1209400,1209400,1209400,1209400,100
1209300,1209400,1209300,1209400,2606
1209400,1209400,1209375,1209375,1250
1209400,1209500,1209400,1209500,4002
1209500,1209500,1209500,1209500,200
1209500,1209500,1209400,1209400,169
1209401,1209600,1209401,1209500,329
1209562,1209600,1209548,1209548,674
1209500,1209550,1209500,1209500,800
1209600,1209699,1209500,1209500,3596
1209510,1209510,1209510,1209510,35
1209599,1209600,1209500,1209500,1058
1209400,1209400,1209300,1209300,2051
1209300,1209399,1209201,1209399,595
1209300,1209300,1209200,1209200,1375
1209150,1209200,1209130,1209200,1200
1209200,1209200,1209101,1209101,401
1209299,1209299,1209299,1209299,25
1209200,1209299,1209200,1209299,55
1209201,1209201,1209100,1209100,1559
1209190,1209190,1209000,1209000,2400
1209100,1209100,1209100,1209100,101
1209050,1209090,1209001,1209090,178
1209050,1209050,1208900,1208900,13459
1208900,1208900,1208900,1208900,300
1208900,1208999,1208900,1208900,610
1208900,1208900,1208900,1208900,200
1209000,1209000,1209000,1209000,46
1209000,1209000,1208900,1208900,200
1208900,1208900,1208900,1208900,887
1209000,1209000,1208900,1208900,1601
1208901,1208950,1208900,1208900,665
1208900,1209000,1208900,1209000,604
1209000,1209000,1208994,1209000,1150
1209000,1209000,1208900,1208900,200
1208999,1209000,1208900,1208900,1201
1208990,1208990,1208990,1208990,300
1209000,1209000,1209000,1209000,700
1209000,1209000,1208950,1208950,500
1208999,1209000,1208900,1208900,2201
1209000,1209000,1209000,1209000,2
1208999,1209000,1208800,1208800,876
1208801,1209000,1208800,1208980,2701
1208900,1208900,1208800,1208800,400
1208980,1208980,1208825,1208825,1020
1208900,1208979,1208800,1208979,836
1208800,1209000,1208800,1208900,157
1209000,1209000,1208900,1208900,300
1208800,1208800,1208800,1208800,200
1208990,1209000,1208990,1209000,65
1208952,1208952,1208952,1208952,3
1208900,1208910,1208900,1208910,34
1208900,1208999,1208900,1208999,400
1208953,1208953,1208953,1208953,80
1209000,1209000,1209000,1209000,4661
1209000,1209000,1208918,1209000,4542
1209000,1209300,1209000,1209200,2012
1209300,1209300,1209290,1209300,10559
1209400,1209500,1209399,1209450,3280
1209310,1209500,1209310,1209410,805
1209500,1209500,1209500,1209500,1000
1209400,1209499,1209301,1209301,825
1209300,1209300,1209300,1209300,5
1209301,1209400,1209300,1209300,209
1209347,1209347,1209300,1209300,700
1209300,1209300,1209300,1209300,501
1209300,1209300,1209300,1209300,100
1209300,1209300,1209000,1209100,3349
1209100,1209100,1209090,1209100,2119
1209050,1209200,1209000,1209000,2652
1209000,1209090,1208980,1209090,300
1209005,1209005,1208968,1209000,478
1209020,1209060,1209020,1209060,500
1209062,1209062,1209001,1209001,308
1209100,1209100,1209100,1209100,600
1209100,1209200,1209100,1209100,728
1209100,1209200,1209100,1209200,3351
1209200,1209200,1209101,1209101,445
1209250,1209250,1209200,1209200,350
1209200,1209247,1209200,1209247,303
1209200,1209200,1209150,1209200,300
1209300,1209300,1209300,1209300,200
1209100,1209200,1209100,1209100,810
1209100,1209100,1209000,1209050,20016
1209040,1209050,1209000,1209050,1000
1209050,1209052,1209050,1209050,980
1209000,1209050,1208847,1208850,13389
1208900,1208900,1208900,1208900,112
1208901,1208901,1208850,1208850,210
1208900,1208900,1208900,1208900,2400
1208990,1208999,1208925,1208925,677
1209000,1209000,1209000,1209000,1354
1208950,1208999,1208950,1208999,140
1209000,1209100,1208925,1209000,1004
1209099,1209099,1208900,1208900,361
1208925,1209000,1208900,1209000,4200
1208900,1208950,1208900,1208950,500
1209000,1209000,1209000,1209000,25
1208999,1209000,1208901,1208901,161
1208999,1208999,1208998,1208998,4000
1208990,1208990,1208990,1208990,20
1208900,1209000,1208900,1208939,1040
1209000,1209000,1208952,1208952,1353
1208901,1209000,1208901,1209000,1332
1209000,1209000,1209000,1209000,550
1209100,1209200,1209100,1209141,2542
1209162,1209199,1209140,1209150,816
1209100,1209200,1209100,1209100,4900
1209000,1209000,1209000,1209000,1290
1208900,1209000,1208800,1208900,3790
1208850,1208865,1208800,1208800,3463
1208900,1208900,1208890,1208900,550
1208900,1208900,1208900,1208900,400
1208900,1209000,1208900,1209000,384
1209000,1209000,1209000,1209000,400
1209000,1209000,1208960,1208960,140
1208999,1208999,1208801,1208900,2955
1208800,1208900,1208800,1208800,6007
1208900,1208900,1208900,1208900,500
1208900,1208900,1208800,1208800,4533
1208800,1208900,1208800,1208900,3180
1208900,1208900,1208770,1208900,950
1208800,1208899,1208800,1208899,111
1208800,1208800,1208800,1208800,300
1208700,1208880,1208700,1208880,28
1208900,1208900,1208899,1208899,310
1208800,1208800,1208700,1208700,7513
1208700,1208700,1208700,1208700,3143
1208700,1208800,1208700,1208700,3060
1208800,1208800,1208700,1208790,1450
1208800,1208800,1208800,1208800,100
1208725,1208800,1208725,1208800,94
1208751,1208751,1208751,1208751,100
1208701,1208800,1208701,1208800,1430
1208750,1208850,1208740,1208740,1602
1208799,1208800,1208710,1208710,1263
1208800,1208800,1208740,1208799,2100
1208750,1208800,1208750,1208799,622
1208700,1208800,1208700,1208701,577
1208700,1208700,1208700,1208700,40
1208783,1208800,1208748,1208748,610
1208799,1208899,1208799,1208899,6079
1208800,1208900,1208800,1208900,4600
1208830,1208900,1208830,1208838,400
1208900,1208900,1208900,1208900,860
1208880,1208900,1208800,1208800,11605
1208800,1208900,1208750,1208900,1595
1208900,1208900,1208900,1208900,100
1208900,1209000,1208900,1208999,1517
1209000,1209200,1209000,1209200,1850
1209200,1209200,1209100,1209101,1628
1209190,1209190,1209101,1209101,110
1209100,1209100,1209000,1209000,3463
1209000,1209000,1208900,1208900,1867
1208901,1208901,1208900,1208900,630
1208850,1208950,1208850,1208950,200
1208899,1208900,1208800,1208850,635
1208900,1208900,1208900,1208900,340
1208800,1208800,1208800,1208800,20
1208852,1208900,1208810,1208850,1032
1208800,1208801,1208700,1208800,2425
1208700,1208700,1208700,1208700,300
1208800,1208800,1208700,1208700,100
1208700,1208700,1208600,1208674,1175
1208600,1208610,1208600,1208610,1227
1208600,1208600,1208500,1208500,5526
1208500,1208500,1208100,1208100,9186
1208100,1208150,1208100,1208150,9438
1208150,1208175,1208102,1208150,930
1208200,1208265,1208100,1208100,3507
1208300,1208368,1208299,1208300,1131
1208389,1208389,1208300,1208301,70
1208300,1208300,1208300,1208300,186
1208400,1208400,1208310,1208310,255
1208300,1208399,1208200,1208250,7612
1208250,1208300,1208200,1208200,1150
1208200,1208200,1208200,1208200,600
1208250,1208250,1208100,1208100,9369
1208100,1208100,1208100,1208100,10800
1208100,1208150,1208100,1208100,5900
1208101,1208101,1208100,1208100,2602
1208100,1208125,1208100,1208125,105
1208200,1208300,1208150,1208300,2357
1208200,1208353,1208200,1208353,5686
1208317,1208400,1208317,1208400,1310
1208400,1208400,1208399,1208399,127
1208399,1208400,1208399,1208400,645
1208400,1208437,1208400,1208437,1200
1208400,1208500,1208400,1208400,1038
1208400,1208400,1208300,1208300,549
1208350,1208350,1208350,1208350,600
1208399,1208400,1208399,1208400,2300
1208400,1208400,1208400,1208400,407
1208350,1208350,1208350,1208350,100
1208400,1208500,1208399,1208440,836
1208400,1208428,1208400,1208428,369
1208473,1208473,1208473,1208473,165
1208420,1208500,1208420,1208500,690
1208459,1208700,1208434,1208601,7136
1208650,1208700,1208650,1208680,1580
1208680,1208700,1208610,1208650,1308
1208601,1208601,1208601,1208601,150
1208665,1208700,1208650,1208650,937
1208700,1208700,1208690,1208690,15
1208650,1208700,1208601,1208700,501
1208600,1208650,1208600,1208600,1435
1208610,1208700,1208610,1208628,222
1208700,1208700,1208700,1208700,1590
1208700,1208750,1208700,1208700,6900
1208700,1208700,1208500,1208500,1918
1208550,1208600,1208501,1208600,5532
1208600,1208650,1208600,1208650,300
1208600,1208700,1208600,1208600,2320
1208601,1208650,1208601,1208650,189
1208699,1208699,1208650,1208650,270
1208700,1208700,1208400,1208400,1716
1208400,1208600,1208400,1208600,9600
1208547,1208600,1208547,1208600,1995
1208600,1208700,1208500,1208700,2040
1208700,1208700,1208600,1208600,422
1208650,1208650,1208438,1208600,3291
1208600,1208670,1208530,1208530,3002
1208500,1208600,1208500,1208500,1800
1208500,1208600,1208300,1208300,3950
1208360,1208360,1208300,1208300,742
1208300,1208300,1208200,1208250,445
1208299,1208300,1208299,1208300,150
1208200,1208200,1208200,1208200,462
1208200,1208200,1208200,1208200,1108
1208200,1208200,1208200,1208200,1076
1208200,1208300,1208100,1208200,1202
1208200,1208200,1207900,1207900,30297
1207901,1207901,1207600,1207600,16068
1207700,1207701,1207500,1207500,17561
1207550,1207600,1207500,1207550,4956
1207600,1207900,1207500,1207900,6038
1207800,1207800,1207500,1207700,833
1207650,1207650,1207600,1207650,1200
1207600,1207900,1207520,1207900,433
1207600,1207668,1207600,1207638,2195
1207699,1207700,1207500,1207500,3340
1207500,1207500,1207500,1207500,663
1207600,1207600,1207500,1207575,515
1207540,1207600,1207500,1207500,2002
1207600,1207700,1207500,1207600,2020
1207599,1207600,1207599,1207600,420
1207500,1207601,1207500,1207538,1263
1207500,1207600,1207500,1207500,573
1207600,1207800,1207570,1207800,3268
1207750,1207800,1207710,1207800,1635
1207800,1207800,1207700,1207750,1720
1207800,1207900,1207710,1207810,1583
1207800,1207900,1207800,1207800,495
1207889,1207889,1207800,1207800,501
1207890,1207890,1207800,1207800,240
1207899,1207899,1207802,1207802,120
1207900,1208000,1207800,1207940,6239
1208000,1208000,1207800,1207800,2190
1207850,1207900,1207850,1207900,600
1207900,1207900,1207900,1207900,90
1208000,1208000,1207900,1207900,134
1208000,1208200,1208000,1208200,2917
1208100,1208100,1207900,1208099,2699
1207900,1207999,1207900,1207999,431
1207900,1207900,1207800,1207800,518
1207700,1207700,1207700,1207700,8
1207700,1207750,1207600,1207600,1606
1207600,1207600,1207500,1207600,350
1207550,1207600,1207550,1207600,1098
1207638,1207638,1207600,1207600,501
1207700,1207800,1207700,1207800,1300
1207800,1207800,1207600,1207600,1121
1207659,1207659,1207659,1207659,200
1207700,1207799,1207700,1207798,2375
1207799,1207799,1207675,1207675,70
1207800,1207800,1207660,1207660,1551
1207601,1207601,1207601,1207601,500
1207745,1207745,1207710,1207710,700
1207700,1207700,1207673,1207673,763
1207699,1207699,1207699,1207699,200
1207625,1207700,1207625,1207700,125
1207700,1207700,1207602,1207602,99
1207600,1207700,1207500,1207600,1283
1207500,1207600,1207500,1207600,800
1207500,1207500,1207500,1207500,100
1207599,1207599,1207501,1207501,2
1207600,1207600,1207500,1207500,864
1207600,1207600,1207501,1207501,800
1207501,1207525,1207501,1207525,169
1207500,1207599,1207500,1207500,7357
1207400,1207499,1207300,1207450,6507
1207300,1207545,1207300,1207530,6194
1207540,1207800,1207401,1207701,7027
1207750,1207800,1207410,1207800,569
1207730,1207800,1207730,1207799,381
1207700,1207799,1207700,1207799,2013
1207750,1207800,1207700,1207800,2422
1207800,1208000,1207800,1207900,6398
1208000,1208000,1207900,1207900,1400
1207890,1207900,1207890,1207900,533
1207889,1207889,1207889,1207889,3
1207870,1207899,1207810,1207810,830
1207801,1208000,1207801,1207900,5580
1207900,1207900,1207900,1207900,500
1208000,1208000,1208000,1208000,700
1208100,1208200,1207999,1208110,2530
1208180,1208200,1208180,1208200,390
1208200,1208299,1208200,1208299,206
1208240,1208400,1208240,1208400,1102
1208310,1208400,1208310,1208350,1430
1208300,1208550,1208300,1208550,2919
1208600,1208600,1208501,1208600,1015
1208530,1208599,1207998,1208100,17291
1208000,1208200,1208000,1208162,21261
1208200,1208200,1208200,1208200,50
1208200,1208200,1208150,1208150,471
1208138,1208250,1208138,1208201,5800
1208301,1208500,1208100,1208500,918
1208200,1208550,1208200,1208501,550
1208500,1208600,1208500,1208580,900
1208482,1208482,1208300,1208300,598
1208400,1208500,1208347,1208350,3240
1208400,1208400,1208200,1208400,9801
1208500,1208500,1208500,1208500,100
1208438,1208450,1208438,1208450,150
1208450,1208450,1208450,1208450,100
1208434,1208434,1208401,1208401,2025
1208400,1208400,1208200,1208300,2418
1208100,1208101,1208100,1208100,1240
1208090,1208100,1207900,1208100,1343
1208199,1208199,1208199,1208199,51
1208151,1208299,1208125,1208200,2227
1208101,1208201,1208101,1208201,5
1208288,1208288,1208252,1208252,1200
1208299,1208299,1208200,1208242,448
1208299,1208500,1208290,1208290,1605
1208310,1208400,1208300,1208300,335
1208300,1208389,1208300,1208389,450
1208301,1208400,1208300,1208400,421
1208400,1208400,1208400,1208400,2
1208300,1208300,1208200,1208300,1400
1208301,1208400,1208301,1208400,885
1208400,1208400,1208400,1208400,754
1208500,1208500,1208401,1208401,3335
1208500,1208500,1208500,1208500,900
1208500,1208700,1208500,1208700,6317
1208700,1208900,1208700,1208900,2432
1208862,1208862,1208862,1208862,2800
1208835,1208900,1208801,1208899,1720
1208999,1208999,1208999,1208999,50
1209000,1209000,1209000,1209000,25
1209000,1209000,1208900,1208900,629
1209000,1209000,1209000,1209000,12
1208999,1209083,1208970,1208970,3133
1209050,1209050,1208900,1208900,3200
1208899,1209000,1208850,1208900,7317
1208900,1208900,1208900,1208900,3
1208900,1208900,1208800,1208800,719
1208701,1208800,1208700,1208799,3112
1208700,1208800,1208700,1208800,7684
1208800,1208900,1208700,1208750,2387
1208800,1208900,1208795,1208900,1950
1208900,1208900,1208899,1208900,84
1208900,1209000,1208800,1208850,16898
1208800,1208800,1208700,1208799,1184
1208900,1208900,1208600,1208675,886
1208600,1208720,1208600,1208720,300
1208632,1208632,1208632,1208632,13
1208700,1208700,1208500,1208500,1200
1208500,1208510,1208500,1208500,1151
1208500,1208600,1208300,1208400,9686
1208400,1208425,1208400,1208400,504
1208400,1208401,1208300,1208300,1900
1208300,1208399,1208300,1208370,353
1208400,1208400,1208400,1208400,100
1208301,1208500,1208301,1208500,259
1208425,1208500,1208400,1208500,361
1208490,1208500,1208400,1208500,2300
1208600,1208600,1208600,1208600,700
1208600,1208600,1208600,1208600,100
1208600,1208650,1208600,1208600,1900
1208600,1208600,1208600,1208600,200
1208600,1208601,1208600,1208601,412
1208687,1208687,1208687,1208687,280
1208700,1208800,1208700,1208750,3420
1208700,1208775,1208700,1208775,7
1208750,1208750,1208700,1208700,700
1208700,1208700,1208700,1208700,950
1208800,1208800,1208500,1208599,208
1208553,1208600,1208500,1208600,525
1208401,1208540,1208401,1208540,158
1208500,1208600,1208401,1208600,919
1208400,1208400,1208400,1208400,1700
1208572,1208578,1208500,1208578,162
1208425,1208425,1208400,1208400,71
1208400,1208400,1208300,1208399,1754
1208300,1208300,1208200,1208200,9230
1208200,1208400,1208200,1208200,2400
1208200,1208400,1208200,1208400,200
1208100,1208300,1208100,1208300,1585
1208100,1208102,1208100,1208102,100
1208200,1208200,1208200,1208200,100
1208200,1208200,1208200,1208200,100
